"id","name","bbe","gb_rate","air_rate","fb_rate","ld_rate","pu_rate","pull_rate","straight_rate","oppo_rate","pull_gb_rate","straight_gb_rate","oppo_gb_rate","pull_air_rate","straight_air_rate","oppo_air_rate"
663728,"Raleigh, Cal",245,0.2571428571428571,0.7428571428571429,0.4326530612244898,0.18775510204081633,0.12244897959183673,0.5469387755102041,0.2653061224489796,0.18775510204081633,0.17142857142857143,0.05714285714285714,0.02857142857142857,0.37551020408163266,0.20816326530612247,0.15918367346938775
810938,"Williamson, Ben",183,0.5683060109289617,0.43169398907103823,0.20218579234972678,0.20218579234972678,0.0273224043715847,0.2786885245901639,0.31693989071038253,0.40437158469945356,0.21311475409836064,0.24043715846994534,0.11475409836065574,0.06557377049180327,0.07650273224043719,0.2896174863387978
665966,"Narváez, Carlos",188,0.44680851063829785,0.553191489361702,0.28191489361702127,0.19680851063829788,0.07446808510638298,0.39361702127659576,0.3191489361702128,0.2872340425531915,0.2074468085106383,0.1595744680851064,0.0797872340425532,0.18617021276595747,0.1595744680851064,0.20744680851063832
678882,"Rafaela, Ceddanne",255,0.4470588235294118,0.5529411764705883,0.27058823529411763,0.21568627450980393,0.06666666666666667,0.37254901960784315,0.4117647058823529,0.21568627450980393,0.21568627450980393,0.1803921568627451,0.050980392156862744,0.1568627450980392,0.23137254901960783,0.1647058823529412
596115,"Story, Trevor",256,0.4453125,0.5546875,0.2734375,0.1953125,0.0859375,0.35546875,0.3984375,0.24609375,0.21875,0.1796875,0.046875,0.13671875,0.21875,0.19921875
680776,"Duran, Jarren",299,0.411371237458194,0.5886287625418061,0.2508361204013378,0.2608695652173913,0.07692307692307693,0.3311036789297659,0.38461538461538464,0.2842809364548495,0.18394648829431437,0.17725752508361203,0.05016722408026756,0.14715719063545152,0.2073578595317726,0.23411371237458192
545361,"Trout, Mike",168,0.34523809523809523,0.6547619047619049,0.32142857142857145,0.27976190476190477,0.05357142857142857,0.36904761904761907,0.34523809523809523,0.2857142857142857,0.18452380952380953,0.11904761904761904,0.041666666666666664,0.18452380952380953,0.2261904761904762,0.24404761904761904
664774,"Wade Jr., LaMonte",142,0.30985915492957744,0.6901408450704225,0.3380281690140845,0.2535211267605634,0.09859154929577464,0.352112676056338,0.39436619718309857,0.2535211267605634,0.14084507042253522,0.1056338028169014,0.06338028169014084,0.21126760563380279,0.28873239436619713,0.19014084507042253
687263,"Neto, Zach",219,0.4018264840182648,0.5981735159817352,0.2785388127853881,0.2465753424657534,0.0730593607305936,0.4429223744292237,0.3470319634703196,0.2100456621004566,0.2465753424657534,0.1278538812785388,0.0273972602739726,0.1963470319634703,0.2191780821917808,0.182648401826484
677800,"Abreu, Wilyer",201,0.31840796019900497,0.6815920398009949,0.3880597014925373,0.18407960199004975,0.10945273631840796,0.43781094527363185,0.31343283582089554,0.24875621890547264,0.1791044776119403,0.11442786069651742,0.024875621890547265,0.2587064676616916,0.19900497512437812,0.22388059701492538
